Grand Nero Fest,,Grand Nero Fest,Box Bonus:,,6,,Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,Lotto,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Prelims: Beg,8.99,10,Lotto 1,6,,1.956,0.995,,6503,Proof of Hero,13.3,67.6,AP,0.277,0.136,,6003,Gem of Lancer,3.16,284.5,AP,0.030,,,7003,Lancer Piece,2.8,321.1,AP,0.058,,,6007,Gem of Berserker,1.31,686.3,AP,0.010,,,7004,Rider Piece,3.11,289.1,AP,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900",211,"16,545",,,8.1,2.0,29.9,268.4,,,,,,,,,,6511,Forbidden Page,6.700,134.2,AP,0.453,0.206,,6524,Great Knight Medal,6.700,134.2,AP,0.403,0.231,,6503,Proof of Hero,10.050,89.5,AP,0.209,0.102,,6505,Void's Dust,10.050,89.5,AP,0.323,0.147,,6522,Fool's Chain,10.050,89.5,AP,0.291,0.173,,,,,,,,,,,,,,,,,,,-1,Blue Gems,6.700,,-2,Red Gems,6.700,,-3,Gold Gems,3.350,,-6,XP,100.5
Prelims: Int,18.04,20,Lotto 1,6,,1.936,1.015,,6512,Dragon Fang,21.84,82.6,AP,0.304,0.180,,6001,Gem of Saber,6.91,261.1,AP,0.029,,,7001,Saber Piece,2.2,820.0,AP,0.023,,,6006,Gem of Assassin,12,150.3,AP,0.049,,,7005,Caster Piece,3.3,546.7,AP,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",161,"16,080",,,15.8,3.9,15.3,276.1,,,,,,,,,,6511,Forbidden Page,13.067,138.1,AP,0.440,0.200,,6524,Great Knight Medal,13.067,138.1,AP,0.392,0.225,,6503,Proof of Hero,19.600,92.0,AP,0.203,0.100,,6505,Void's Dust,19.600,92.0,AP,0.314,0.143,,6522,Fool's Chain,19.600,92.0,AP,0.282,0.168,,,,,,,,,,,,,,,,,,,-1,Blue Gems,13.067,,-2,Red Gems,13.067,,-3,Gold Gems,6.533,,-6,XP,196.0
Prelims: Adv,26.72,30,Lotto 1,6,,2.397,1.261,,6524,Great Knight Medal,27.33,97.8,AP,0.553,0.317,,6001,Gem of Saber,27.2,98.2,AP,0.076,,,7001,Saber Piece,9.4,284.3,AP,0.066,,,7007,Berserker Piece,7.8,342.6,AP,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",165,"18,168",,,25.4,6.7,9.1,244.4,,,,,,,,,,6511,Forbidden Page,21.867,122.2,AP,0.498,0.226,,6524,Great Knight Medal,21.867,122.2,AP,0.443,0.254,,6503,Proof of Hero,32.800,81.5,AP,0.230,0.112,,6505,Void's Dust,32.800,81.5,AP,0.355,0.161,,6522,Fool's Chain,32.800,81.5,AP,0.319,0.190,,,,,,,,,,,,,,,,,,,-1,Blue Gems,21.867,,-2,Red Gems,21.867,,-3,Gold Gems,10.933,,-6,XP,328.0
Prelims: Exp,35.27,40,Lotto 1,6,,2.675,1.422,,6507,Claw of Chaos,15.37,229.5,AP,0.403,0.238,,6527,Deadly Poison Needle,30.14,117.0,AP,0.260,0.154,,6107,Magic Gem of Berserker,19.4,181.8,AP,0.121,,,7102,Archer Monument,4.5,783.8,AP,0.062,,,6004,Gem of Rider,28,126.0,AP,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",181,"19,827",,,35.1,9.9,6.3,223.9,,,,,,,,,,6511,Forbidden Page,31.500,112.0,AP,0.543,0.247,,6524,Great Knight Medal,31.500,112.0,AP,0.483,0.277,,6503,Proof of Hero,47.250,74.6,AP,0.251,0.123,,6505,Void's Dust,47.250,74.6,AP,0.387,0.176,,6522,Fool's Chain,47.250,74.6,AP,0.348,0.207,,,,,,,,,,,,,,,,,,,-1,Blue Gems,31.500,,-2,Red Gems,31.500,,-3,Gold Gems,15.750,,-6,XP,472.5
Prelims: Hero,34.53,40,Lotto 1,6,,3.630,1.855,,6529,Cursed Beast Gallstone,18.29,188.8,AP,0.832,0.409,,6501,Phoenix Feather,27.51,125.5,AP,0.418,0.229,,6207,Secret Gem of Berserker,16.8,205.5,AP,0.364,,,7106,Assassin Monument,9,383.7,AP,0.126,,,6104,Magic Gem of Rider,24.3,142.1,AP,0.152,,,6004,Gem of Rider,22.6,152.8,AP,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",214,"23,445",,,36.8,12.1,5.5,189.4,,,,,,,,,,6511,Forbidden Page,36.467,94.7,AP,0.642,0.292,,6524,Great Knight Medal,36.467,94.7,AP,0.571,0.327,,6503,Proof of Hero,54.700,63.1,AP,0.296,0.145,,6505,Void's Dust,54.700,63.1,AP,0.458,0.208,,6522,Fool's Chain,54.700,63.1,AP,0.412,0.245,,,,,,,,,,,,,,,,,,,-1,Blue Gems,36.467,,-2,Red Gems,36.467,,-3,Gold Gems,18.233,,-6,XP,547.0
Prelims: Monarch,33.25,40,Lotto 1,6,,4.426,2.187,,6525,Scarab of Wisdom,20.71,160.6,AP,0.947,0.431,,6509,Serpent Jewel,32.39,102.7,AP,0.432,0.196,,6202,Secret Gem of Archer,20.75,160.2,AP,0.444,,,7102,Archer Monument,13,255.8,AP,0.189,,,6102,Magic Gem of Archer,31.6,105.2,AP,0.188,,,7101,Saber Monument,3.7,898.6,AP,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",253,"30,023",,,44.9,15.0,4.4,147.9,,,,,,,,,,6511,Forbidden Page,44.967,73.9,AP,0.822,0.374,,6524,Great Knight Medal,44.967,73.9,AP,0.732,0.419,,6503,Proof of Hero,67.450,49.3,AP,0.379,0.186,,6505,Void's Dust,67.450,49.3,AP,0.586,0.267,,6522,Fool's Chain,67.450,49.3,AP,0.527,0.314,,,,,,,,,,,,,,,,,,,-1,Blue Gems,44.967,,-2,Red Gems,44.967,,-3,Gold Gems,22.483,,-6,XP,674.5
Prelims: Champ,33.25,40,Lotto 1,6,,4.950,2.633,,6506,Dragon's Reverse Scale,25.26,131.6,AP,1.250,0.732,,6532,Refined Magatama,49.27,67.5,AP,0.653,0.341,,6207,Secret Gem of Berserker,25.21,131.9,AP,0.568,,,7107,Berserker Monument,12.7,261.8,AP,0.184,,,7101,Saber Monument,12.9,257.8,AP,0.192,,,6107,Magic Gem of Berserker,15.3,217.3,AP,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",283,"30,023",,,44.9,15.0,4.4,147.9,,,,,,,,,,6511,Forbidden Page,44.967,73.9,AP,0.822,0.374,,6524,Great Knight Medal,44.967,73.9,AP,0.732,0.419,,6503,Proof of Hero,67.450,49.3,AP,0.379,0.186,,6505,Void's Dust,67.450,49.3,AP,0.586,0.267,,6522,Fool's Chain,67.450,49.3,AP,0.527,0.314,,,,,,,,,,,,,,,,,,,-1,Blue Gems,44.967,,-2,Red Gems,44.967,,-3,Gold Gems,22.483,,-6,XP,674.5
Semis: Beg,8.97,10,Lotto 2,6,,2.094,1.103,,6522,Fool's Chain,12.75,70.4,AP,0.370,0.220,,6007,Gem of Berserker,4.17,215.1,AP,0.032,,,7006,Assassin Piece,2.9,309.3,AP,0.051,,,7007,Berserker Piece,2.2,407.7,AP,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900",212,"16,994",,,8.6,2.0,29.1,261.3,,,,,,,,,,6511,Forbidden Page,6.867,130.6,AP,0.465,0.212,,6524,Great Knight Medal,6.867,130.6,AP,0.414,0.237,,6503,Proof of Hero,10.300,87.1,AP,0.215,0.105,,6505,Void's Dust,10.300,87.1,AP,0.332,0.151,,6522,Fool's Chain,10.300,87.1,AP,0.299,0.178,,,,,,,,,,,,,,,,,,,-1,Blue Gems,6.867,,-2,Red Gems,6.867,,-3,Gold Gems,3.433,,-6,XP,103.0
Semis: Int,17.94,20,Lotto 2,6,,2.142,1.130,,6514,Homunculus Baby,16.5,108.7,AP,0.418,0.248,,6107,Magic Gem of Berserker,9,199.3,AP,0.110,,,7005,Caster Piece,4,448.5,AP,0.034,,,6007,Gem of Berserker,10.7,167.7,AP,0.041,,,7002,Archer Piece,3.7,484.9,AP,0.039,,,7007,Berserker Piece,2,897.0,AP,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",162,"16,994",,,17.2,4.0,14.6,261.3,,,,,,,,,,6511,Forbidden Page,13.733,130.6,AP,0.465,0.212,,6524,Great Knight Medal,13.733,130.6,AP,0.414,0.237,,6503,Proof of Hero,20.600,87.1,AP,0.215,0.105,,6505,Void's Dust,20.600,87.1,AP,0.332,0.151,,6522,Fool's Chain,20.600,87.1,AP,0.299,0.178,,,,,,,,,,,,,,,,,,,-1,Blue Gems,13.733,,-2,Red Gems,13.733,,-3,Gold Gems,6.867,,-6,XP,206.0
Semis: Adv,26.56,30,Lotto 2,6,,2.252,1.163,,6501,Phoenix Feather,15.64,169.8,AP,0.309,0.169,,6101,Magic Gem of Saber,12.33,215.4,AP,0.103,,,7001,Saber Piece,7.3,363.8,AP,0.052,,,6001,Gem of Saber,25,106.2,AP,0.071,,,7004,Rider Piece,6.33,419.6,AP,0.044,,,7007,Berserker Piece,6,442.7,AP,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",166,"19,141",,,27.9,6.8,8.7,232.0,,,,,,,,,,6511,Forbidden Page,22.900,116.0,AP,0.524,0.239,,6524,Great Knight Medal,22.900,116.0,AP,0.466,0.267,,6503,Proof of Hero,34.350,77.3,AP,0.242,0.118,,6505,Void's Dust,34.350,77.3,AP,0.374,0.170,,6522,Fool's Chain,34.350,77.3,AP,0.336,0.200,,,,,,,,,,,,,,,,,,,-1,Blue Gems,22.900,,-2,Red Gems,22.900,,-3,Gold Gems,11.450,,-6,XP,343.5
Semis: Exp,35.19,40,Lotto 2,6,,2.748,1.422,,6519,Warhorse's Young Horn,16.35,215.2,AP,0.400,0.237,,6505,Void's Dust,35.93,97.9,AP,0.295,0.134,,6103,Magic Gem of Lancer,37.7,93.3,AP,0.215,,,7103,Lancer Monument,5,703.8,AP,0.068,,,7101,Saber Monument,1.9,"1,852.1",AP,0.027,,,7102,Archer Monument,2.1,"1,675.7",AP,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",182,"20,230",,,37.4,9.8,6.2,219.5,,,,,,,,,,6511,Forbidden Page,32.067,109.7,AP,0.554,0.252,,6524,Great Knight Medal,32.067,109.7,AP,0.493,0.282,,6503,Proof of Hero,48.100,73.2,AP,0.256,0.125,,6505,Void's Dust,48.100,73.2,AP,0.395,0.180,,6522,Fool's Chain,48.100,73.2,AP,0.355,0.211,,,,,,,,,,,,,,,,,,,-1,Blue Gems,32.067,,-2,Red Gems,32.067,,-3,Gold Gems,16.033,,-6,XP,481.0
Semis: Hero,34.45,40,Lotto 2,6,,3.939,2.038,,6518,Spirit Root,19.35,178.0,AP,0.863,0.423,,6524,Great Knight Medal,41.8,82.4,AP,0.656,0.376,,6201,Secret Gem of Saber,16.83,204.7,AP,0.339,,,7101,Saber Monument,8.9,387.1,AP,0.128,,,6101,Magic Gem of Saber,17.4,198.0,AP,0.112,,,7103,Lancer Monument,8.5,405.3,AP,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",215,"23,843",,,39.6,11.9,5.4,186.2,,,,,,,,,,6511,Forbidden Page,37.000,93.1,AP,0.653,0.297,,6524,Great Knight Medal,37.000,93.1,AP,0.581,0.333,,6503,Proof of Hero,55.500,62.1,AP,0.301,0.148,,6505,Void's Dust,55.500,62.1,AP,0.466,0.212,,6522,Fool's Chain,55.500,62.1,AP,0.419,0.249,,,,,,,,,,,,,,,,,,,-1,Blue Gems,37.000,,-2,Red Gems,37.000,,-3,Gold Gems,18.500,,-6,XP,555.0
Semis: Monarch,33.09,40,Lotto 2,6,,4.463,2.302,,6531,Mysterious Divine Wine,20.64,160.3,AP,0.879,0.432,,6513,Meteor Horseshoes,34.02,97.3,AP,0.447,0.265,,6204,Secret Gem of Rider,19.37,170.8,AP,0.429,,,7104,Rider Monument,6,551.5,AP,0.089,,,6104,Magic Gem of Rider,20.8,159.1,AP,0.136,,,6004,Gem of Rider,16.7,198.1,AP,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",254,"30,906",,,48.2,15.0,4.3,143.7,,,,,,,,,,6511,Forbidden Page,46.067,71.8,AP,0.846,0.385,,6524,Great Knight Medal,46.067,71.8,AP,0.753,0.432,,6503,Proof of Hero,69.100,47.9,AP,0.391,0.191,,6505,Void's Dust,69.100,47.9,AP,0.604,0.275,,6522,Fool's Chain,69.100,47.9,AP,0.543,0.323,,,,,,,,,,,,,,,,,,,-1,Blue Gems,46.067,,-2,Red Gems,46.067,,-3,Gold Gems,23.033,,-6,XP,691.0
Semis: Champ,33.09,40,Lotto 2,6,,4.906,2.595,,6540,Tsukumo Mirror,25.05,132.1,AP,1.159,0.569,,6535,Eternal Ice,49.39,67.0,AP,0.610,0.420,,6202,Secret Gem of Archer,24.97,132.5,AP,0.537,,,7102,Archer Monument,25.2,131.3,AP,0.368,,,6102,Magic Gem of Archer,15.2,217.7,AP,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",284,"30,906",,,48.2,15.0,4.3,143.7,,,,,,,,,,6511,Forbidden Page,46.067,71.8,AP,0.846,0.385,,6524,Great Knight Medal,46.067,71.8,AP,0.753,0.432,,6503,Proof of Hero,69.100,47.9,AP,0.391,0.191,,6505,Void's Dust,69.100,47.9,AP,0.604,0.275,,6522,Fool's Chain,69.100,47.9,AP,0.543,0.323,,,,,,,,,,,,,,,,,,,-1,Blue Gems,46.067,,-2,Red Gems,46.067,,-3,Gold Gems,23.033,,-6,XP,691.0
Finals: Beg,8.95,10,Lotto 3,6,,2.012,1.068,,6516,Evil Bone,12.42,72.1,AP,0.258,0.170,,6007,Gem of Berserker,2.9,308.6,AP,0.022,,,7007,Berserker Piece,5,179.0,AP,0.108,,,6001,Gem of Saber,1.89,473.5,AP,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900",212,"17,280",,,8.9,2.0,28.7,256.9,,,,,,,,,,6511,Forbidden Page,6.967,128.5,AP,0.473,0.215,,6524,Great Knight Medal,6.967,128.5,AP,0.421,0.241,,6503,Proof of Hero,10.450,85.6,AP,0.218,0.107,,6505,Void's Dust,10.450,85.6,AP,0.337,0.154,,6522,Fool's Chain,10.450,85.6,AP,0.304,0.181,,,,,,,,,,,,,,,,,,,-1,Blue Gems,6.967,,-2,Red Gems,6.967,,-3,Gold Gems,3.483,,-6,XP,104.5
Finals: Int,17.89,20,Lotto 3,6,,2.285,1.236,,6508,Ghost Lantern,20.23,88.4,AP,0.518,0.331,,6005,Gem of Caster,16.8,106.5,AP,0.076,,,7005,Caster Piece,4.4,406.6,AP,0.038,,,7002,Archer Piece,6.4,279.5,AP,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",162,"17,414",,,18.1,4.0,14.3,255.0,,,,,,,,,,6511,Forbidden Page,14.033,127.5,AP,0.477,0.217,,6524,Great Knight Medal,14.033,127.5,AP,0.424,0.243,,6503,Proof of Hero,21.050,85.0,AP,0.220,0.108,,6505,Void's Dust,21.050,85.0,AP,0.340,0.155,,6522,Fool's Chain,21.050,85.0,AP,0.306,0.182,,,,,,,,,,,,,,,,,,,-1,Blue Gems,14.033,,-2,Red Gems,14.033,,-3,Gold Gems,7.017,,-6,XP,210.5
Finals: Adv,26.44,30,Lotto 3,6,,2.363,1.221,,6530,Mystic Spinal Fluid,31.37,84.3,AP,0.341,0.186,,6006,Gem of Assassin,21.18,124.8,AP,0.058,,,7006,Assassin Piece,8.9,297.1,AP,0.054,,,7001,Saber Piece,11.3,234.0,AP,0.080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",166,"19,927",,,30.4,6.8,8.4,222.8,,,,,,,,,,6511,Forbidden Page,23.733,111.4,AP,0.546,0.248,,6524,Great Knight Medal,23.733,111.4,AP,0.486,0.278,,6503,Proof of Hero,35.600,74.3,AP,0.252,0.123,,6505,Void's Dust,35.600,74.3,AP,0.389,0.177,,6522,Fool's Chain,35.600,74.3,AP,0.350,0.208,,,,,,,,,,,,,,,,,,,-1,Blue Gems,23.733,,-2,Red Gems,23.733,,-3,Gold Gems,11.867,,-6,XP,356.0
Finals: Exp,34.99,40,Lotto 3,6,,2.746,1.429,,6521,Black Beast Grease,11.32,309.1,AP,0.300,0.183,,6510,Eternal Gear,23.27,150.4,AP,0.295,0.145,,6106,Magic Gem of Assassin,21.5,162.7,AP,0.117,,,7106,Assassin Monument,8.1,432.0,AP,0.112,,,6006,Gem of Assassin,31.6,110.7,AP,0.066,,,7105,Caster Monument,3.8,920.8,AP,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",183,"21,191",,,40.8,9.9,6.0,209.5,,,,,,,,,,6511,Forbidden Page,33.400,104.8,AP,0.580,0.264,,6524,Great Knight Medal,33.400,104.8,AP,0.516,0.296,,6503,Proof of Hero,50.100,69.8,AP,0.268,0.131,,6505,Void's Dust,50.100,69.8,AP,0.414,0.188,,6522,Fool's Chain,50.100,69.8,AP,0.372,0.221,,,,,,,,,,,,,,,,,,,-1,Blue Gems,33.400,,-2,Red Gems,33.400,,-3,Gold Gems,16.700,,-6,XP,501.0
Finals: Hero,34.21,40,Lotto 3,6,,3.639,1.905,,6528,Primordial Lanugo,21.4,159.9,AP,0.643,0.381,,6515,Octuplet Crystal,33.63,101.7,AP,0.454,0.223,,6104,Magic Gem of Rider,9.7,352.7,AP,0.061,,,7104,Rider Monument,9.7,352.7,AP,0.139,,,6107,Magic Gem of Berserker,19.8,172.8,AP,0.127,,,7107,Berserker Monument,17.9,191.1,AP,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",216,"25,049",,,43.2,12.1,5.2,177.3,,,,,,,,,,6511,Forbidden Page,38.600,88.6,AP,0.686,0.312,,6524,Great Knight Medal,38.600,88.6,AP,0.610,0.350,,6503,Proof of Hero,57.900,59.1,AP,0.316,0.155,,6505,Void's Dust,57.900,59.1,AP,0.489,0.223,,6522,Fool's Chain,57.900,59.1,AP,0.440,0.262,,,,,,,,,,,,,,,,,,,-1,Blue Gems,38.600,,-2,Red Gems,38.600,,-3,Gold Gems,19.300,,-6,XP,579.0
Finals: Monarch,32.81,40,Lotto 3,6,,4.920,2.426,,6517,Heart of the Foreign God,20.92,156.8,AP,0.970,0.442,,6511,Forbidden Page,35.53,92.3,AP,0.658,0.300,,6205,Secret Gem of Caster,19.62,167.2,AP,0.296,,,7105,Caster Monument,9.6,341.8,AP,0.142,,,6105,Magic Gem of Caster,19.4,169.1,AP,0.105,,,7101,Saber Monument,10.1,324.9,AP,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",256,"32,433",,,53.2,15.1,4.2,136.9,,,,,,,,,,6511,Forbidden Page,47.933,68.4,AP,0.888,0.404,,6524,Great Knight Medal,47.933,68.4,AP,0.790,0.453,,6503,Proof of Hero,71.900,45.6,AP,0.410,0.201,,6505,Void's Dust,71.900,45.6,AP,0.633,0.288,,6522,Fool's Chain,71.900,45.6,AP,0.570,0.339,,,,,,,,,,,,,,,,,,,-1,Blue Gems,47.933,,-2,Red Gems,47.933,,-3,Gold Gems,23.967,,-6,XP,719.0
Finals: Champ,32.84,40,Lotto 3,6,,5.146,2.821,,6548,Flaming Oni Lantern Plant,24.99,131.4,AP,1.199,0.732,,6536,Aurora Steel,49.08,66.9,AP,0.673,0.412,,6206,Secret Gem of Assassin,25.04,131.2,AP,0.561,,,7106,Assassin Monument,25.4,129.3,AP,0.373,,,6106,Magic Gem of Assassin,15.1,217.5,AP,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",286,"32,268",,,53.2,15.0,4.2,137.6,,,,,,,,,,6511,Forbidden Page,47.733,68.8,AP,0.884,0.402,,6524,Great Knight Medal,47.733,68.8,AP,0.786,0.451,,6503,Proof of Hero,71.600,45.9,AP,0.408,0.200,,6505,Void's Dust,71.600,45.9,AP,0.630,0.287,,6522,Fool's Chain,71.600,45.9,AP,0.567,0.337,,,,,,,,,,,,,,,,,,,-1,Blue Gems,47.733,,-2,Red Gems,47.733,,-3,Gold Gems,23.867,,-6,XP,716.0
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6511,Forbidden Page,,,,,,,6524,Great Knight Medal,,,,,,,6503,Proof of Hero,,,,,,,6505,Void's Dust,,,,,,,6522,Fool's Chain,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
