Grand Nero Fest,,Grand Nero Fest,Box Bonus:,,4,,Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,Lotto,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Prelims: Beg,9.19,10,Lotto 1,4,,1.586,0.806,,6503,Proof of Hero,13.3,69.1,AP,0.271,0.133,,6003,Gem of Lancer,3.16,290.8,AP,0.029,,,7003,Lancer Piece,2.8,328.2,AP,0.056,,,6007,Gem of Berserker,1.31,701.5,AP,0.010,,,7004,Rider Piece,3.11,295.5,AP,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900",207,"12,964",,,8.1,2.0,37.3,342.5,,,,,,,,,,6511,Forbidden Page,5.367,171.2,AP,0.355,0.162,,6524,Great Knight Medal,5.367,171.2,AP,0.316,0.181,,6503,Proof of Hero,8.050,114.2,AP,0.164,0.080,,6505,Void's Dust,8.050,114.2,AP,0.253,0.115,,6522,Fool's Chain,8.050,114.2,AP,0.228,0.136,,,,,,,,,,,,,,,,,,,-1,Blue Gems,5.367,,-2,Red Gems,5.367,,-3,Gold Gems,2.683,,-6,XP,80.5
Prelims: Int,18.43,20,Lotto 1,4,,1.577,0.831,,6512,Dragon Fang,21.84,84.4,AP,0.297,0.176,,6001,Gem of Saber,6.91,266.7,AP,0.028,,,7001,Saber Piece,2.2,837.7,AP,0.022,,,6006,Gem of Assassin,12,153.6,AP,0.048,,,7005,Caster Piece,3.3,558.5,AP,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",157,"12,608",,,15.8,3.9,19.1,352.2,,,,,,,,,,6511,Forbidden Page,10.467,176.1,AP,0.345,0.157,,6524,Great Knight Medal,10.467,176.1,AP,0.307,0.176,,6503,Proof of Hero,15.700,117.4,AP,0.159,0.078,,6505,Void's Dust,15.700,117.4,AP,0.246,0.112,,6522,Fool's Chain,15.700,117.4,AP,0.221,0.132,,,,,,,,,,,,,,,,,,,-1,Blue Gems,10.467,,-2,Red Gems,10.467,,-3,Gold Gems,5.233,,-6,XP,157.0
Prelims: Adv,27.39,30,Lotto 1,4,,1.971,1.042,,6524,Great Knight Medal,27.33,100.2,AP,0.540,0.309,,6001,Gem of Saber,27.2,100.7,AP,0.074,,,7001,Saber Piece,9.4,291.4,AP,0.065,,,7007,Berserker Piece,7.8,351.2,AP,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",161,"14,103",,,25.4,6.7,11.5,314.8,,,,,,,,,,6511,Forbidden Page,17.400,157.4,AP,0.386,0.176,,6524,Great Knight Medal,17.400,157.4,AP,0.344,0.197,,6503,Proof of Hero,26.100,104.9,AP,0.178,0.087,,6505,Void's Dust,26.100,104.9,AP,0.275,0.125,,6522,Fool's Chain,26.100,104.9,AP,0.248,0.147,,,,,,,,,,,,,,,,,,,-1,Blue Gems,17.400,,-2,Red Gems,17.400,,-3,Gold Gems,8.700,,-6,XP,261.0
Prelims: Exp,36.26,40,Lotto 1,4,,2.192,1.173,,6507,Claw of Chaos,15.37,235.9,AP,0.392,0.231,,6527,Deadly Poison Needle,30.14,120.3,AP,0.253,0.150,,6107,Magic Gem of Berserker,19.4,186.9,AP,0.118,,,7102,Archer Monument,4.5,805.8,AP,0.060,,,6004,Gem of Rider,28,129.5,AP,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",177,"15,245",,,35.1,9.9,8.0,291.2,,,,,,,,,,6511,Forbidden Page,24.900,145.6,AP,0.418,0.190,,6524,Great Knight Medal,24.900,145.6,AP,0.372,0.213,,6503,Proof of Hero,37.350,97.1,AP,0.193,0.094,,6505,Void's Dust,37.350,97.1,AP,0.298,0.135,,6522,Fool's Chain,37.350,97.1,AP,0.268,0.159,,,,,,,,,,,,,,,,,,,-1,Blue Gems,24.900,,-2,Red Gems,24.900,,-3,Gold Gems,12.450,,-6,XP,373.5
Prelims: Hero,35.74,40,Lotto 1,4,,2.998,1.532,,6529,Cursed Beast Gallstone,18.29,195.4,AP,0.804,0.395,,6501,Phoenix Feather,27.51,129.9,AP,0.404,0.221,,6207,Secret Gem of Berserker,16.8,212.7,AP,0.352,,,7106,Assassin Monument,9,397.1,AP,0.121,,,6104,Magic Gem of Rider,24.3,147.1,AP,0.147,,,6004,Gem of Rider,22.6,158.1,AP,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",207,"17,641",,,36.8,12.1,7.0,251.7,,,,,,,,,,6511,Forbidden Page,28.400,125.8,AP,0.483,0.220,,6524,Great Knight Medal,28.400,125.8,AP,0.430,0.246,,6503,Proof of Hero,42.600,83.9,AP,0.223,0.109,,6505,Void's Dust,42.600,83.9,AP,0.344,0.157,,6522,Fool's Chain,42.600,83.9,AP,0.310,0.184,,,,,,,,,,,,,,,,,,,-1,Blue Gems,28.400,,-2,Red Gems,28.400,,-3,Gold Gems,14.200,,-6,XP,426.0
Prelims: Monarch,34.75,40,Lotto 1,4,,3.586,1.761,,6525,Scarab of Wisdom,20.71,167.8,AP,0.906,0.412,,6509,Serpent Jewel,32.39,107.3,AP,0.413,0.188,,6202,Secret Gem of Archer,20.75,167.5,AP,0.425,,,7102,Archer Monument,13,267.3,AP,0.181,,,6102,Magic Gem of Archer,31.6,110.0,AP,0.180,,,7101,Saber Monument,3.7,939.2,AP,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",242,"22,338",,,44.9,15.0,5.7,198.8,,,,,,,,,,6511,Forbidden Page,34.967,99.4,AP,0.612,0.278,,6524,Great Knight Medal,34.967,99.4,AP,0.544,0.312,,6503,Proof of Hero,52.450,66.3,AP,0.282,0.138,,6505,Void's Dust,52.450,66.3,AP,0.436,0.198,,6522,Fool's Chain,52.450,66.3,AP,0.392,0.233,,,,,,,,,,,,,,,,,,,-1,Blue Gems,34.967,,-2,Red Gems,34.967,,-3,Gold Gems,17.483,,-6,XP,524.5
Prelims: Champ,34.75,40,Lotto 1,4,,4.088,2.187,,6506,Dragon's Reverse Scale,25.26,137.6,AP,1.196,0.700,,6532,Refined Magatama,49.27,70.5,AP,0.625,0.326,,6207,Secret Gem of Berserker,25.21,137.8,AP,0.543,,,7107,Berserker Monument,12.7,273.6,AP,0.176,,,7101,Saber Monument,12.9,269.4,AP,0.184,,,6107,Magic Gem of Berserker,15.3,227.1,AP,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",271,"22,338",,,44.9,15.0,5.7,198.8,,,,,,,,,,6511,Forbidden Page,34.967,99.4,AP,0.612,0.278,,6524,Great Knight Medal,34.967,99.4,AP,0.544,0.312,,6503,Proof of Hero,52.450,66.3,AP,0.282,0.138,,6505,Void's Dust,52.450,66.3,AP,0.436,0.198,,6522,Fool's Chain,52.450,66.3,AP,0.392,0.233,,,,,,,,,,,,,,,,,,,-1,Blue Gems,34.967,,-2,Red Gems,34.967,,-3,Gold Gems,17.483,,-6,XP,524.5
Semis: Beg,9.17,10,Lotto 2,4,,1.721,0.911,,6522,Fool's Chain,12.75,71.9,AP,0.362,0.215,,6007,Gem of Berserker,4.17,219.9,AP,0.031,,,7006,Assassin Piece,2.9,316.2,AP,0.050,,,7007,Berserker Piece,2.2,416.8,AP,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900",207,"13,396",,,8.6,2.0,36.1,331.4,,,,,,,,,,6511,Forbidden Page,5.533,165.7,AP,0.367,0.167,,6524,Great Knight Medal,5.533,165.7,AP,0.326,0.187,,6503,Proof of Hero,8.300,110.5,AP,0.169,0.083,,6505,Void's Dust,8.300,110.5,AP,0.262,0.119,,6522,Fool's Chain,8.300,110.5,AP,0.235,0.140,,,,,,,,,,,,,,,,,,,-1,Blue Gems,5.533,,-2,Red Gems,5.533,,-3,Gold Gems,2.767,,-6,XP,83.0
Semis: Int,18.34,20,Lotto 2,4,,1.768,0.938,,6514,Homunculus Baby,16.5,111.2,AP,0.408,0.242,,6107,Magic Gem of Berserker,9,203.8,AP,0.108,,,7005,Caster Piece,4,458.5,AP,0.033,,,6007,Gem of Berserker,10.7,171.4,AP,0.040,,,7002,Archer Piece,3.7,495.7,AP,0.038,,,7007,Berserker Piece,2,917.0,AP,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",158,"13,396",,,17.2,4.0,18.1,331.4,,,,,,,,,,6511,Forbidden Page,11.067,165.7,AP,0.367,0.167,,6524,Great Knight Medal,11.067,165.7,AP,0.326,0.187,,6503,Proof of Hero,16.600,110.5,AP,0.169,0.083,,6505,Void's Dust,16.600,110.5,AP,0.262,0.119,,6522,Fool's Chain,16.600,110.5,AP,0.235,0.140,,,,,,,,,,,,,,,,,,,-1,Blue Gems,11.067,,-2,Red Gems,11.067,,-3,Gold Gems,5.533,,-6,XP,166.0
Semis: Adv,27.24,30,Lotto 2,4,,1.821,0.942,,6501,Phoenix Feather,15.64,174.2,AP,0.301,0.165,,6101,Magic Gem of Saber,12.33,220.9,AP,0.100,,,7001,Saber Piece,7.3,373.2,AP,0.050,,,6001,Gem of Saber,25,109.0,AP,0.069,,,7004,Rider Piece,6.33,430.3,AP,0.043,,,7007,Berserker Piece,6,454.0,AP,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",162,"14,968",,,27.9,6.8,10.9,296.6,,,,,,,,,,6511,Forbidden Page,18.367,148.3,AP,0.410,0.187,,6524,Great Knight Medal,18.367,148.3,AP,0.365,0.209,,6503,Proof of Hero,27.550,98.9,AP,0.189,0.093,,6505,Void's Dust,27.550,98.9,AP,0.292,0.133,,6522,Fool's Chain,27.550,98.9,AP,0.263,0.156,,,,,,,,,,,,,,,,,,,-1,Blue Gems,18.367,,-2,Red Gems,18.367,,-3,Gold Gems,9.183,,-6,XP,275.5
Semis: Exp,36.17,40,Lotto 2,4,,2.266,1.175,,6519,Warhorse's Young Horn,16.35,221.2,AP,0.389,0.230,,6505,Void's Dust,35.93,100.7,AP,0.287,0.131,,6103,Magic Gem of Lancer,37.7,95.9,AP,0.210,,,7103,Lancer Monument,5,723.4,AP,0.066,,,7101,Saber Monument,1.9,"1,903.7",AP,0.026,,,7102,Archer Monument,2.1,"1,722.4",AP,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",177,"15,672",,,37.4,9.8,7.8,283.3,,,,,,,,,,6511,Forbidden Page,25.533,141.7,AP,0.429,0.195,,6524,Great Knight Medal,25.533,141.7,AP,0.382,0.219,,6503,Proof of Hero,38.300,94.4,AP,0.198,0.097,,6505,Void's Dust,38.300,94.4,AP,0.306,0.139,,6522,Fool's Chain,38.300,94.4,AP,0.275,0.164,,,,,,,,,,,,,,,,,,,-1,Blue Gems,25.533,,-2,Red Gems,25.533,,-3,Gold Gems,12.767,,-6,XP,383.0
Semis: Hero,35.64,40,Lotto 2,4,,3.306,1.713,,6518,Spirit Root,19.35,184.2,AP,0.834,0.409,,6524,Great Knight Medal,41.8,85.3,AP,0.635,0.364,,6201,Secret Gem of Saber,16.83,211.8,AP,0.327,,,7101,Saber Monument,8.9,400.4,AP,0.124,,,6101,Magic Gem of Saber,17.4,204.8,AP,0.108,,,7103,Lancer Monument,8.5,419.3,AP,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",208,"18,105",,,39.6,11.9,6.9,245.2,,,,,,,,,,6511,Forbidden Page,29.067,122.6,AP,0.496,0.226,,6524,Great Knight Medal,29.067,122.6,AP,0.441,0.253,,6503,Proof of Hero,43.600,81.7,AP,0.229,0.112,,6505,Void's Dust,43.600,81.7,AP,0.354,0.161,,6522,Fool's Chain,43.600,81.7,AP,0.318,0.189,,,,,,,,,,,,,,,,,,,-1,Blue Gems,29.067,,-2,Red Gems,29.067,,-3,Gold Gems,14.533,,-6,XP,436.0
Semis: Monarch,34.59,40,Lotto 2,4,,3.618,1.869,,6531,Mysterious Divine Wine,20.64,167.6,AP,0.841,0.413,,6513,Meteor Horseshoes,34.02,101.7,AP,0.428,0.253,,6204,Secret Gem of Rider,19.37,178.6,AP,0.410,,,7104,Rider Monument,6,576.5,AP,0.085,,,6104,Magic Gem of Rider,20.8,166.3,AP,0.130,,,6004,Gem of Rider,16.7,207.1,AP,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",243,"23,148",,,48.2,15.0,5.5,191.8,,,,,,,,,,6511,Forbidden Page,36.067,95.9,AP,0.634,0.288,,6524,Great Knight Medal,36.067,95.9,AP,0.564,0.323,,6503,Proof of Hero,54.100,63.9,AP,0.292,0.143,,6505,Void's Dust,54.100,63.9,AP,0.452,0.206,,6522,Fool's Chain,54.100,63.9,AP,0.407,0.242,,,,,,,,,,,,,,,,,,,-1,Blue Gems,36.067,,-2,Red Gems,36.067,,-3,Gold Gems,18.033,,-6,XP,541.0
