Grand Nero Fest,,Grand Nero Fest,Box Bonus:,,12,,Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,Lotto,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Prelims: Beg,8.39,10,Lotto 1,12,,3.170,1.616,,6503,Proof of Hero,13.3,63.1,AP,0.296,0.145,,6003,Gem of Lancer,3.16,265.5,AP,0.032,,,7003,Lancer Piece,2.8,299.6,AP,0.062,,,6007,Gem of Berserker,1.31,640.5,AP,0.011,,,7004,Rider Piece,3.11,269.8,AP,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900",226,"28,312",,,8.1,2.0,18.7,156.8,,,,,,,,,,6511,Forbidden Page,10.700,78.4,AP,0.775,0.353,,6524,Great Knight Medal,10.700,78.4,AP,0.690,0.395,,6503,Proof of Hero,16.050,52.3,AP,0.358,0.175,,6505,Void's Dust,16.050,52.3,AP,0.553,0.252,,6522,Fool's Chain,16.050,52.3,AP,0.497,0.296,,,,,,,,,,,,,,,,,,,-1,Blue Gems,10.700,,-2,Red Gems,10.700,,-3,Gold Gems,5.350,,-6,XP,160.5
Prelims: Int,16.87,20,Lotto 1,12,,3.112,1.619,,6512,Dragon Fang,21.84,77.2,AP,0.325,0.192,,6001,Gem of Saber,6.91,244.1,AP,0.031,,,7001,Saber Piece,2.2,766.8,AP,0.025,,,6006,Gem of Assassin,12,140.6,AP,0.052,,,7005,Caster Piece,3.3,511.2,AP,0.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",172,"27,459",,,15.8,3.9,9.6,161.7,,,,,,,,,,6511,Forbidden Page,20.867,80.8,AP,0.752,0.342,,6524,Great Knight Medal,20.867,80.8,AP,0.669,0.383,,6503,Proof of Hero,31.300,53.9,AP,0.347,0.170,,6505,Void's Dust,31.300,53.9,AP,0.536,0.244,,6522,Fool's Chain,31.300,53.9,AP,0.482,0.287,,,,,,,,,,,,,,,,,,,-1,Blue Gems,20.867,,-2,Red Gems,20.867,,-3,Gold Gems,10.433,,-6,XP,313.0
Prelims: Adv,24.71,30,Lotto 1,12,,3.814,1.989,,6524,Great Knight Medal,27.33,90.4,AP,0.598,0.343,,6001,Gem of Saber,27.2,90.8,AP,0.083,,,7001,Saber Piece,9.4,262.9,AP,0.072,,,7007,Berserker Piece,7.8,316.8,AP,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",178,"31,684",,,25.4,6.7,5.7,140.1,,,,,,,,,,6511,Forbidden Page,35.267,70.1,AP,0.868,0.395,,6524,Great Knight Medal,35.267,70.1,AP,0.772,0.442,,6503,Proof of Hero,52.900,46.7,AP,0.400,0.196,,6505,Void's Dust,52.900,46.7,AP,0.619,0.282,,6522,Fool's Chain,52.900,46.7,AP,0.557,0.331,,,,,,,,,,,,,,,,,,,-1,Blue Gems,35.267,,-2,Red Gems,35.267,,-3,Gold Gems,17.633,,-6,XP,529.0
Prelims: Exp,32.3,40,Lotto 1,12,,4.302,2.259,,6507,Claw of Chaos,15.37,210.1,AP,0.440,0.259,,6527,Deadly Poison Needle,30.14,107.2,AP,0.284,0.168,,6107,Magic Gem of Berserker,19.4,166.5,AP,0.132,,,7102,Archer Monument,4.5,717.8,AP,0.067,,,6004,Gem of Rider,28,115.4,AP,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",198,"35,259",,,35.1,9.9,3.9,125.9,,,,,,,,,,6511,Forbidden Page,51.300,63.0,AP,0.966,0.439,,6524,Great Knight Medal,51.300,63.0,AP,0.859,0.492,,6503,Proof of Hero,76.950,42.0,AP,0.446,0.218,,6505,Void's Dust,76.950,42.0,AP,0.689,0.313,,6522,Fool's Chain,76.950,42.0,AP,0.619,0.369,,,,,,,,,,,,,,,,,,,-1,Blue Gems,51.300,,-2,Red Gems,51.300,,-3,Gold Gems,25.650,,-6,XP,769.5
Prelims: Hero,30.9,40,Lotto 1,12,,5.821,2.977,,6529,Cursed Beast Gallstone,18.29,168.9,AP,0.930,0.457,,6501,Phoenix Feather,27.51,112.3,AP,0.467,0.255,,6207,Secret Gem of Berserker,16.8,183.9,AP,0.407,,,7106,Assassin Monument,9,343.3,AP,0.140,,,6104,Magic Gem of Rider,24.3,127.2,AP,0.170,,,6004,Gem of Rider,22.6,136.7,AP,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",239,"43,586",,,36.8,12.1,3.3,101.9,,,,,,,,,,6511,Forbidden Page,60.667,50.9,AP,1.194,0.543,,6524,Great Knight Medal,60.667,50.9,AP,1.062,0.609,,6503,Proof of Hero,91.000,34.0,AP,0.551,0.270,,6505,Void's Dust,91.000,34.0,AP,0.851,0.387,,6522,Fool's Chain,91.000,34.0,AP,0.766,0.456,,,,,,,,,,,,,,,,,,,-1,Blue Gems,60.667,,-2,Red Gems,60.667,,-3,Gold Gems,30.333,,-6,XP,910.0
Prelims: Monarch,28.75,40,Lotto 1,12,,7.470,3.733,,6525,Scarab of Wisdom,20.71,138.8,AP,1.096,0.499,,6509,Serpent Jewel,32.39,88.8,AP,0.499,0.227,,6202,Secret Gem of Archer,20.75,138.6,AP,0.513,,,7102,Archer Monument,13,221.2,AP,0.218,,,6102,Magic Gem of Archer,31.6,91.0,AP,0.218,,,7101,Saber Monument,3.7,777.0,AP,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",292,"57,887",,,44.9,15.0,2.7,76.7,,,,,,,,,,6511,Forbidden Page,74.967,38.4,AP,1.585,0.721,,6524,Great Knight Medal,74.967,38.4,AP,1.411,0.808,,6503,Proof of Hero,112.450,25.6,AP,0.731,0.358,,6505,Void's Dust,112.450,25.6,AP,1.130,0.514,,6522,Fool's Chain,112.450,25.6,AP,1.017,0.605,,,,,,,,,,,,,,,,,,,-1,Blue Gems,74.967,,-2,Red Gems,74.967,,-3,Gold Gems,37.483,,-6,XP,1124.5
Prelims: Champ,28.75,40,Lotto 1,12,,8.076,4.248,,6506,Dragon's Reverse Scale,25.26,113.8,AP,1.445,0.846,,6532,Refined Magatama,49.27,58.4,AP,0.756,0.395,,6207,Secret Gem of Berserker,25.21,114.0,AP,0.657,,,7107,Berserker Monument,12.7,226.4,AP,0.212,,,7101,Saber Monument,12.9,222.9,AP,0.222,,,6107,Magic Gem of Berserker,15.3,187.9,AP,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",327,"57,887",,,44.9,15.0,2.7,76.7,,,,,,,,,,6511,Forbidden Page,74.967,38.4,AP,1.585,0.721,,6524,Great Knight Medal,74.967,38.4,AP,1.411,0.808,,6503,Proof of Hero,112.450,25.6,AP,0.731,0.358,,6505,Void's Dust,112.450,25.6,AP,1.130,0.514,,6522,Fool's Chain,112.450,25.6,AP,1.017,0.605,,,,,,,,,,,,,,,,,,,-1,Blue Gems,74.967,,-2,Red Gems,74.967,,-3,Gold Gems,37.483,,-6,XP,1124.5
Semis: Beg,8.37,10,Lotto 2,12,,3.321,1.733,,6522,Fool's Chain,12.75,65.6,AP,0.396,0.236,,6007,Gem of Berserker,4.17,200.7,AP,0.034,,,7006,Assassin Piece,2.9,288.6,AP,0.055,,,7007,Berserker Piece,2.2,380.5,AP,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900",227,"28,822",,,8.6,2.0,18.4,154.0,,,,,,,,,,6511,Forbidden Page,10.867,77.0,AP,0.789,0.359,,6524,Great Knight Medal,10.867,77.0,AP,0.702,0.402,,6503,Proof of Hero,16.300,51.3,AP,0.364,0.178,,6505,Void's Dust,16.300,51.3,AP,0.563,0.256,,6522,Fool's Chain,16.300,51.3,AP,0.506,0.301,,,,,,,,,,,,,,,,,,,-1,Blue Gems,10.867,,-2,Red Gems,10.867,,-3,Gold Gems,5.433,,-6,XP,163.0
Semis: Int,16.74,20,Lotto 2,12,,3.373,1.763,,6514,Homunculus Baby,16.5,101.5,AP,0.447,0.265,,6107,Magic Gem of Berserker,9,186.0,AP,0.118,,,7005,Caster Piece,4,418.5,AP,0.037,,,6007,Gem of Berserker,10.7,156.4,AP,0.044,,,7002,Archer Piece,3.7,452.4,AP,0.042,,,7007,Berserker Piece,2,837.0,AP,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",173,"28,822",,,17.2,4.0,9.2,154.0,,,,,,,,,,6511,Forbidden Page,21.733,77.0,AP,0.789,0.359,,6524,Great Knight Medal,21.733,77.0,AP,0.702,0.402,,6503,Proof of Hero,32.600,51.3,AP,0.364,0.178,,6505,Void's Dust,32.600,51.3,AP,0.563,0.256,,6522,Fool's Chain,32.600,51.3,AP,0.506,0.301,,,,,,,,,,,,,,,,,,,-1,Blue Gems,21.733,,-2,Red Gems,21.733,,-3,Gold Gems,10.867,,-6,XP,326.0
Semis: Adv,24.52,30,Lotto 2,12,,3.689,1.900,,6501,Phoenix Feather,15.64,156.8,AP,0.335,0.183,,6101,Magic Gem of Saber,12.33,198.9,AP,0.111,,,7001,Saber Piece,7.3,335.9,AP,0.056,,,6001,Gem of Saber,25,98.1,AP,0.076,,,7004,Rider Piece,6.33,387.4,AP,0.047,,,7007,Berserker Piece,6,408.7,AP,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",179,"33,046",,,27.9,6.8,5.5,134.4,,,,,,,,,,6511,Forbidden Page,36.500,67.2,AP,0.905,0.412,,6524,Great Knight Medal,36.500,67.2,AP,0.805,0.461,,6503,Proof of Hero,54.750,44.8,AP,0.418,0.205,,6505,Void's Dust,54.750,44.8,AP,0.645,0.294,,6522,Fool's Chain,54.750,44.8,AP,0.581,0.345,,,,,,,,,,,,,,,,,,,-1,Blue Gems,36.500,,-2,Red Gems,36.500,,-3,Gold Gems,18.250,,-6,XP,547.5
