Christmas 2023 w/ Aurora Steel,,Making Christmas Party,Lotto Drop Bonus:,,8,,Apple AP Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,Lotto,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Beg,27.75,30,Lotto,8,,1.268,0.753,,6526,Shell of Reminiscense,10,277.5,AP,0.112,0.078,,6004,Gem of Rider,14.55,190.7,AP,0.044,,,7004,Rider Piece,10.91,254.4,AP,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900",68,"12,081",,,8.9,4.5,13.4,370.8,,6536,Aurora Steel,14.967,185.4,AP,0.172,0.119,,6515,Octuplet Crystal,14.967,185.4,AP,0.249,0.122,,6532,Refined Magatama,14.967,185.4,AP,0.238,0.124,,6527,Deadly Poison Needle,22.450,123.6,AP,0.246,0.150,,6533,Stake of Wailing Night,22.450,123.6,AP,0.222,0.138,,6535,Eternal Ice,2.619,"1,059.5",AP,0.030,0.022,,,,,,,,,,,,,,,,,,,-1,Blue Gems,14.967,,-2,Red Gems,14.967,,-3,Gold Gems,7.483,,-6,XP,224.5
Int,31.35,35,Lotto,8,,1.965,1.118,,6515,Octuplet Crystal,20.63,152.0,AP,0.304,0.148,,6005,Gem of Caster,15.63,200.6,AP,0.040,,,7005,Caster Piece,17.5,179.1,AP,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",93,"17,363",,,14.5,7.3,8.2,258.0,,6536,Aurora Steel,24.300,129.0,AP,0.246,0.170,,6515,Octuplet Crystal,24.300,129.0,AP,0.358,0.175,,6532,Refined Magatama,24.300,129.0,AP,0.342,0.178,,6527,Deadly Poison Needle,36.450,86.0,AP,0.353,0.216,,6533,Stake of Wailing Night,36.450,86.0,AP,0.319,0.198,,6535,Eternal Ice,4.253,737.2,AP,0.043,0.032,,,,,,,,,,,,,,,,,,,-1,Blue Gems,24.300,,-2,Red Gems,24.300,,-3,Gold Gems,12.150,,-6,XP,364.5
Adv,34.29,40,Lotto,8,,2.730,1.587,,6530,Mystic Spinal Fluid,42.29,81.1,AP,0.353,0.199,,6006,Gem of Assassin,23.97,143.1,AP,0.051,,,7006,Assassin Piece,18.95,180.9,AP,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",128,"24,845",,,25.3,11.1,5.3,180.3,,6536,Aurora Steel,38.033,90.2,AP,0.353,0.244,,6515,Octuplet Crystal,38.033,90.2,AP,0.512,0.250,,6532,Refined Magatama,38.033,90.2,AP,0.489,0.255,,6527,Deadly Poison Needle,57.050,60.1,AP,0.506,0.309,,6533,Stake of Wailing Night,57.050,60.1,AP,0.456,0.284,,6535,Eternal Ice,6.656,515.2,AP,0.061,0.046,,,,,,,,,,,,,,,,,,,-1,Blue Gems,38.033,,-2,Red Gems,38.033,,-3,Gold Gems,19.017,,-6,XP,570.5
Fish,34.05,40,Lotto,8,,3.139,1.812,,6531,Mysterious Divine Wine,8.22,414.2,AP,0.340,0.166,,6533,Stake of Wailing Night,37.78,90.1,AP,0.304,0.189,,6203,Secret Gem of Lancer,5.83,584.0,AP,0.126,,,7003,Lancer Piece,21.2,160.6,AP,0.115,,,6003,Gem of Lancer,28.8,118.2,AP,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,400",159,"26,073",,,27.7,11.4,5.0,171.8,,6536,Aurora Steel,39.633,85.9,AP,0.370,0.256,,6515,Octuplet Crystal,39.633,85.9,AP,0.538,0.263,,6532,Refined Magatama,39.633,85.9,AP,0.513,0.268,,6527,Deadly Poison Needle,59.450,57.3,AP,0.531,0.324,,6533,Stake of Wailing Night,59.450,57.3,AP,0.478,0.298,,6535,Eternal Ice,6.936,490.9,AP,0.064,0.048,,,,,,,,,,,,,,,,,,,-1,Blue Gems,39.633,,-2,Red Gems,39.633,,-3,Gold Gems,19.817,,-6,XP,594.5
Vegetable,33.61,40,Lotto,8,,3.555,2.110,,6546,Fruit of Eternity,16.27,206.6,AP,0.446,0.224,,6513,Meteor Horseshoes,30.55,110.0,AP,0.393,0.300,,6207,Secret Gem of Berserker,16.04,209.5,AP,0.355,,,7107,Berserker Monument,11.1,302.8,AP,0.159,,,6007,Gem of Berserker,33.5,100.3,AP,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",190,"28,392",,,31.8,12.0,4.7,157.8,,6536,Aurora Steel,42.600,78.9,AP,0.403,0.279,,6515,Octuplet Crystal,42.600,78.9,AP,0.586,0.286,,6532,Refined Magatama,42.600,78.9,AP,0.559,0.292,,6527,Deadly Poison Needle,63.900,52.6,AP,0.578,0.353,,6533,Stake of Wailing Night,63.900,52.6,AP,0.521,0.325,,6535,Eternal Ice,7.455,450.8,AP,0.070,0.052,,,,,,,,,,,,,,,,,,,-1,Blue Gems,42.600,,-2,Red Gems,42.600,,-3,Gold Gems,21.300,,-6,XP,639.0
Meat,33.26,40,Lotto,8,,3.993,2.290,,6506,Dragon's Reverse Scale,13.24,251.2,AP,0.655,0.381,,6510,Eternal Gear,33.59,99.0,AP,0.443,0.218,,6202,Secret Gem of Archer,10.95,303.7,AP,0.236,,,7102,Archer Monument,16,207.9,AP,0.232,,,6102,Magic Gem of Archer,28.2,117.9,AP,0.170,,,6002,Gem of Archer,12.1,274.9,AP,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",222,"30,262",,,33.2,12.7,4.5,148.0,,6536,Aurora Steel,44.933,74.0,AP,0.430,0.297,,6515,Octuplet Crystal,44.933,74.0,AP,0.624,0.305,,6532,Refined Magatama,44.933,74.0,AP,0.596,0.311,,6527,Deadly Poison Needle,67.400,49.3,AP,0.616,0.376,,6533,Stake of Wailing Night,67.400,49.3,AP,0.555,0.346,,6535,Eternal Ice,7.863,423.0,AP,0.074,0.056,,,,,,,,,,,,,,,,,,,-1,Blue Gems,44.933,,-2,Red Gems,44.933,,-3,Gold Gems,22.467,,-6,XP,674.0
Cheese,33.18,40,Lotto,8,,3.730,2.258,,6523,Lamp of Evil-Sealing,23.6,140.6,AP,0.285,0.171,,6514,Homunculus Baby,37.33,88.9,AP,0.511,0.374,,6101,Magic Gem of Saber,33.12,100.2,AP,0.221,,,7101,Saber Monument,19,174.6,AP,0.283,,,6001,Gem of Saber,11.7,283.6,AP,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",253,"30,672",,,33.9,12.8,4.4,146.1,,6536,Aurora Steel,45.433,73.0,AP,0.435,0.301,,6515,Octuplet Crystal,45.433,73.0,AP,0.633,0.309,,6532,Refined Magatama,45.433,73.0,AP,0.604,0.315,,6527,Deadly Poison Needle,68.150,48.7,AP,0.624,0.381,,6533,Stake of Wailing Night,68.150,48.7,AP,0.563,0.351,,6535,Eternal Ice,7.951,417.3,AP,0.075,0.057,,,,,,,,,,,,,,,,,,,-1,Blue Gems,45.433,,-2,Red Gems,45.433,,-3,Gold Gems,22.717,,-6,XP,681.5
Noodle,31.02,40,Lotto,8,,5.820,3.433,,6542,Egg of Truth,21.05,147.4,AP,1.091,0.638,,6508,Ghost Lantern,40.49,76.6,AP,0.595,0.381,,6203,Secret Gem of Lancer,21.27,145.8,AP,0.504,,,7103,Lancer Monument,21.8,142.3,AP,0.336,,,6003,Gem of Lancer,22.4,138.5,AP,0.061,,,6003,Gem of Lancer,5.8,534.8,AP,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",303,"43,207",,,44.7,16.9,3.3,103.7,,6536,Aurora Steel,59.833,51.8,AP,0.613,0.424,,6515,Octuplet Crystal,59.833,51.8,AP,0.891,0.435,,6532,Refined Magatama,59.833,51.8,AP,0.851,0.444,,6527,Deadly Poison Needle,89.750,34.6,AP,0.880,0.537,,6533,Stake of Wailing Night,89.750,34.6,AP,0.793,0.494,,6535,Eternal Ice,10.471,296.3,AP,0.106,0.080,,,,,,,,,,,,,,,,,,,-1,Blue Gems,59.833,,-2,Red Gems,59.833,,-3,Gold Gems,29.917,,-6,XP,897.5
Tidying Up,31.13,40,Lotto,8,,6.242,3.671,,6548,Flaming Oni Lantern Plant,26.3,118.4,AP,1.328,0.812,,6543,Crown of Silvery Light,52.19,59.6,AP,0.842,0.481,,6206,Secret Gem of Assassin,31.36,99.3,AP,0.740,,,7106,Assassin Monument,26.1,119.3,AP,0.405,,,6006,Gem of Assassin,5.9,527.6,AP,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",302,"42,567",,,44.8,16.6,3.4,105.2,,6536,Aurora Steel,59.157,52.6,AP,0.604,0.418,,6515,Octuplet Crystal,59.157,52.6,AP,0.878,0.429,,6532,Refined Magatama,59.157,52.6,AP,0.838,0.437,,6527,Deadly Poison Needle,88.736,35.1,AP,0.867,0.529,,6533,Stake of Wailing Night,88.736,35.1,AP,0.781,0.487,,6535,Eternal Ice,10.353,300.7,AP,0.104,0.078,,,,,,,,,,,,,,,,,,,-1,Blue Gems,59.157,,-2,Red Gems,59.157,,-3,Gold Gems,29.579,,-6,XP,887.4
Ice Cream,,,NonAP,8,,,,,6535,Eternal Ice,43.15,0.0,AP,,0.000,,6106,Magic Gem of Assassin,11.22,0.0,AP,,,,6006,Gem of Assassin,34.06,0.0,AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",,,,,,,,,,6536,Aurora Steel,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
