Battle in NY 2024,,Battle in New York 2022,Box Bonus:,,4,,Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,Lotto,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Prelims: Isle,36.27,40,Lotto 1,4,,1.953,1.183,,6536,Aurora Steel,27.98,129.6,AP,0.347,0.213,,6512,Dragon Fang,45.27,80.1,AP,0.313,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",204,"15,438",,,34.7,10.0,8.0,291.5,,,,,,,,,,6541,Arrowhead of Malice,24.887,145.7,AP,0.313,0.189,,6508,Ghost Lantern,24.887,145.7,AP,0.314,0.201,,6534,Mystic Gunpowder,37.330,97.2,AP,0.282,0.174,,6503,Proof of Hero,37.330,97.2,AP,0.192,0.094,,6516,Evil Bone,37.330,97.2,AP,0.191,0.126,,,,,,,,,,,,,,,,,,,-1,Blue Gems,24.887,,-2,Red Gems,24.887,,-3,Gold Gems,12.443,,-6,XP,373.3
Prelims: Cont.,36.02,40,Lotto 1,4,,2.048,1.179,,6532,Refined Magatama,32.61,110.5,AP,0.399,0.208,,6503,Proof of Hero,50,72.0,AP,0.260,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,900",219,"16,591",,,35.6,11.0,7.5,271.2,,,,,,,,,,6541,Arrowhead of Malice,26.560,135.6,AP,0.336,0.203,,6508,Ghost Lantern,26.560,135.6,AP,0.338,0.216,,6534,Mystic Gunpowder,39.840,90.4,AP,0.303,0.187,,6503,Proof of Hero,39.840,90.4,AP,0.207,0.101,,6516,Evil Bone,39.840,90.4,AP,0.206,0.136,,,,,,,,,,,,,,,,,,,-1,Blue Gems,26.560,,-2,Red Gems,26.560,,-3,Gold Gems,13.280,,-6,XP,398.4
Prelims: Planet,35.86,40,Lotto 1,4,,2.463,1.471,,6539,Reactor Core of Dawn,22.41,160.0,AP,0.577,0.292,,6535,Eternal Ice,37.99,94.4,AP,0.433,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",234,"17,336",,,35.5,11.8,7.2,259.6,,,,,,,,,,6541,Arrowhead of Malice,27.630,129.8,AP,0.351,0.213,,6508,Ghost Lantern,27.630,129.8,AP,0.353,0.226,,6534,Mystic Gunpowder,41.445,86.5,AP,0.317,0.195,,6503,Proof of Hero,41.445,86.5,AP,0.216,0.106,,6516,Evil Bone,41.445,86.5,AP,0.215,0.142,,,,,,,,,,,,,,,,,,,-1,Blue Gems,27.630,,-2,Red Gems,27.630,,-3,Gold Gems,13.815,,-6,XP,414.5
Prelims: Galaxy,34.75,40,Lotto 1,4,,3.180,1.888,,6528,Primordial Lanugo,26.27,132.3,AP,0.777,0.460,,6502,Seed of Yggdrasil,49.96,69.6,AP,0.505,0.276,,6105,Magic Gem of Caster,,,,,,,7105,Caster Monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",271,"22,662",,,45.0,15.0,5.7,198.6,,,,,,,,,,6541,Arrowhead of Malice,35.000,99.3,AP,0.459,0.278,,6508,Ghost Lantern,35.000,99.3,AP,0.461,0.295,,6534,Mystic Gunpowder,52.500,66.2,AP,0.414,0.255,,6503,Proof of Hero,52.500,66.2,AP,0.283,0.138,,6516,Evil Bone,52.500,66.2,AP,0.281,0.185,,,,,,,,,,,,,,,,,,,-1,Blue Gems,35.000,,-2,Red Gems,35.000,,-3,Gold Gems,17.500,,-6,XP,525.0
Prelims: Space,34.74,40,Lotto 1,4,,3.707,2.105,,6518,Spirit Root,26.21,132.5,AP,1.159,0.568,,6513,Meteor Horseshoes,51.71,67.2,AP,0.647,0.383,,6201,Secret Gem of Saber,26.43,131.4,AP,0.527,,,7101,Saber Monument,,,,,,,7104,Rider Monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",271,"22,699",,,45.1,15.0,5.7,198.2,,,,,,,,,,6541,Arrowhead of Malice,35.047,99.1,AP,0.460,0.278,,6508,Ghost Lantern,35.047,99.1,AP,0.462,0.296,,6534,Mystic Gunpowder,52.570,66.1,AP,0.415,0.256,,6503,Proof of Hero,52.570,66.1,AP,0.283,0.139,,6516,Evil Bone,52.570,66.1,AP,0.281,0.186,,,,,,,,,,,,,,,,,,,-1,Blue Gems,35.047,,-2,Red Gems,35.047,,-3,Gold Gems,17.523,,-6,XP,525.7
Main: Isle,36.05,40,Lotto 2,4,,2.092,1.173,,6515,Octuplet Crystal,27.27,132.2,AP,0.349,0.171,,6505,Void's Dust,45.45,79.3,AP,0.364,0.166,,6206,Secret Gem of Assassin,9.09,396.6,AP,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",205,"16,450",,,37.4,10.4,7.6,273.6,,,,,,,,,,6541,Arrowhead of Malice,26.357,136.8,AP,0.333,0.202,,6508,Ghost Lantern,26.357,136.8,AP,0.335,0.214,,6534,Mystic Gunpowder,39.535,91.2,AP,0.300,0.185,,6503,Proof of Hero,39.535,91.2,AP,0.205,0.100,,6516,Evil Bone,39.535,91.2,AP,0.204,0.134,,,,,,,,,,,,,,,,,,,-1,Blue Gems,26.357,,-2,Red Gems,26.357,,-3,Gold Gems,13.178,,-6,XP,395.4
Main: Cont.,36.19,40,Lotto 2,4,,2.146,1.253,,6501,Phoenix Feather,56.67,63.9,AP,0.822,0.449,,6203,Secret Gem of Lancer,13.33,271.5,AP,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,900",218,"15,802",,,35.7,10.1,7.9,284.8,,,,,,,,,,6541,Arrowhead of Malice,25.417,142.4,AP,0.320,0.194,,6508,Ghost Lantern,25.417,142.4,AP,0.322,0.206,,6534,Mystic Gunpowder,38.125,94.9,AP,0.289,0.178,,6503,Proof of Hero,38.125,94.9,AP,0.197,0.097,,6516,Evil Bone,38.125,94.9,AP,0.196,0.129,,,,,,,,,,,,,,,,,,,-1,Blue Gems,25.417,,-2,Red Gems,25.417,,-3,Gold Gems,12.708,,-6,XP,381.3
Main: Planet,35.6,40,Lotto 2,4,,2.674,1.548,,6546,Fruit of Eternity,20.91,170.3,AP,0.542,0.274,,6524,Great Knight Medal,38.18,93.2,AP,0.580,0.332,,6201,Secret Gem of Saber,13.64,261.0,AP,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",236,"18,531",,,40.2,12.0,6.8,242.8,,,,,,,,,,6541,Arrowhead of Malice,29.320,121.4,AP,0.376,0.227,,6508,Ghost Lantern,29.320,121.4,AP,0.377,0.241,,6534,Mystic Gunpowder,43.980,80.9,AP,0.338,0.209,,6503,Proof of Hero,43.980,80.9,AP,0.231,0.113,,6516,Evil Bone,43.980,80.9,AP,0.230,0.151,,,,,,,,,,,,,,,,,,,-1,Blue Gems,29.320,,-2,Red Gems,29.320,,-3,Gold Gems,14.660,,-6,XP,439.8
Main: Galaxy,34.63,40,Lotto 2,4,,3.413,2.053,,6548,Flaming Oni Lantern Plant,20.94,165.4,AP,0.952,0.582,,6537,Giant's Ring,39.81,87.0,AP,0.513,0.289,,6207,Secret Gem of Berserker,16.22,213.5,AP,0.351,,,7107,Berserker Monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",271,"23,256",,,47.7,14.9,5.6,193.5,,,,,,,,,,6541,Arrowhead of Malice,35.793,96.7,AP,0.471,0.285,,6508,Ghost Lantern,35.793,96.7,AP,0.473,0.303,,6534,Mystic Gunpowder,53.690,64.5,AP,0.425,0.262,,6503,Proof of Hero,53.690,64.5,AP,0.290,0.142,,6516,Evil Bone,53.690,64.5,AP,0.288,0.190,,,,,,,,,,,,,,,,,,,-1,Blue Gems,35.793,,-2,Red Gems,35.793,,-3,Gold Gems,17.897,,-6,XP,536.9
Main: Space,34.61,40,Lotto 2,4,,3.775,2.108,,6525,Scarab of Wisdom,26.02,133.0,AP,1.143,0.520,,6514,Homunculus Baby,51.34,67.4,AP,0.673,0.399,,6205,Secret Gem of Caster,21.33,162.3,AP,0.305,,,7105,Caster Monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",272,"23,373",,,47.9,15.0,5.6,192.5,,,,,,,,,,6541,Arrowhead of Malice,35.953,96.3,AP,0.474,0.287,,6508,Ghost Lantern,35.953,96.3,AP,0.476,0.304,,6534,Mystic Gunpowder,53.930,64.2,AP,0.427,0.263,,6503,Proof of Hero,53.930,64.2,AP,0.291,0.143,,6516,Evil Bone,53.930,64.2,AP,0.290,0.191,,,,,,,,,,,,,,,,,,,-1,Blue Gems,35.953,,-2,Red Gems,35.953,,-3,Gold Gems,17.977,,-6,XP,539.3
