Battle in NY 2024,,Battle in New York 2022,Box Bonus:,,6,,Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,Lotto,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Prelims: Isle,35.27,40,Lotto 1,6,,2.364,1.432,,6536,Aurora Steel,27.98,126.1,AP,0.357,0.219,,6512,Dragon Fang,45.27,77.9,AP,0.322,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",210,"20,120",,,34.7,10.0,6.3,223.7,,,,,,,,,,6541,Arrowhead of Malice,31.540,111.8,AP,0.408,0.247,,6508,Ghost Lantern,31.540,111.8,AP,0.410,0.262,,6534,Mystic Gunpowder,47.310,74.6,AP,0.368,0.227,,6503,Proof of Hero,47.310,74.6,AP,0.251,0.123,,6516,Evil Bone,47.310,74.6,AP,0.249,0.164,,,,,,,,,,,,,,,,,,,-1,Blue Gems,31.540,,-2,Red Gems,31.540,,-3,Gold Gems,15.770,,-6,XP,473.1
Prelims: Cont.,34.91,40,Lotto 1,6,,2.510,1.457,,6532,Refined Magatama,32.61,107.1,AP,0.412,0.215,,6503,Proof of Hero,50,69.8,AP,0.268,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,900",226,"21,858",,,35.6,11.0,5.9,205.9,,,,,,,,,,6541,Arrowhead of Malice,33.913,102.9,AP,0.443,0.268,,6508,Ghost Lantern,33.913,102.9,AP,0.445,0.285,,6534,Mystic Gunpowder,50.870,68.6,AP,0.399,0.246,,6503,Proof of Hero,50.870,68.6,AP,0.272,0.134,,6516,Evil Bone,50.870,68.6,AP,0.271,0.179,,,,,,,,,,,,,,,,,,,-1,Blue Gems,33.913,,-2,Red Gems,33.913,,-3,Gold Gems,16.957,,-6,XP,508.7
Prelims: Planet,34.67,40,Lotto 1,6,,2.976,1.782,,6539,Reactor Core of Dawn,22.41,154.7,AP,0.597,0.302,,6535,Eternal Ice,37.99,91.3,AP,0.448,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",242,"23,054",,,35.5,11.8,5.6,195.2,,,,,,,,,,6541,Arrowhead of Malice,35.523,97.6,AP,0.467,0.283,,6508,Ghost Lantern,35.523,97.6,AP,0.469,0.300,,6534,Mystic Gunpowder,53.285,65.1,AP,0.421,0.260,,6503,Proof of Hero,53.285,65.1,AP,0.287,0.141,,6516,Evil Bone,53.285,65.1,AP,0.286,0.188,,,,,,,,,,,,,,,,,,,-1,Blue Gems,35.523,,-2,Red Gems,35.523,,-3,Gold Gems,17.762,,-6,XP,532.9
Prelims: Galaxy,33.25,40,Lotto 1,6,,3.890,2.317,,6528,Primordial Lanugo,26.27,126.6,AP,0.812,0.481,,6502,Seed of Yggdrasil,49.96,66.6,AP,0.527,0.288,,6105,Magic Gem of Caster,,,,,,,7105,Caster Monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",283,"30,451",,,45.0,15.0,4.4,147.8,,,,,,,,,,6541,Arrowhead of Malice,45.000,73.9,AP,0.617,0.373,,6508,Ghost Lantern,45.000,73.9,AP,0.620,0.397,,6534,Mystic Gunpowder,67.500,49.3,AP,0.556,0.343,,6503,Proof of Hero,67.500,49.3,AP,0.380,0.186,,6516,Evil Bone,67.500,49.3,AP,0.378,0.249,,,,,,,,,,,,,,,,,,,-1,Blue Gems,45.000,,-2,Red Gems,45.000,,-3,Gold Gems,22.500,,-6,XP,675.0
Prelims: Space,33.24,40,Lotto 1,6,,4.442,2.544,,6518,Spirit Root,26.21,126.8,AP,1.211,0.593,,6513,Meteor Horseshoes,51.71,64.3,AP,0.677,0.401,,6201,Secret Gem of Saber,26.43,125.8,AP,0.551,,,7101,Saber Monument,,,,,,,7104,Rider Monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",283,"30,501",,,45.1,15.0,4.4,147.5,,,,,,,,,,6541,Arrowhead of Malice,45.060,73.8,AP,0.618,0.374,,6508,Ghost Lantern,45.060,73.8,AP,0.621,0.397,,6534,Mystic Gunpowder,67.590,49.2,AP,0.557,0.343,,6503,Proof of Hero,67.590,49.2,AP,0.380,0.186,,6516,Evil Bone,67.590,49.2,AP,0.378,0.249,,,,,,,,,,,,,,,,,,,-1,Blue Gems,45.060,,-2,Red Gems,45.060,,-3,Gold Gems,22.530,,-6,XP,675.9
Main: Isle,35.01,40,Lotto 2,6,,2.527,1.435,,6515,Octuplet Crystal,27.27,128.4,AP,0.360,0.176,,6505,Void's Dust,45.45,77.0,AP,0.375,0.171,,6206,Secret Gem of Assassin,9.09,385.1,AP,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",211,"21,399",,,37.4,10.4,6.0,210.3,,,,,,,,,,6541,Arrowhead of Malice,33.297,105.1,AP,0.434,0.262,,6508,Ghost Lantern,33.297,105.1,AP,0.436,0.279,,6534,Mystic Gunpowder,49.945,70.1,AP,0.391,0.241,,6503,Proof of Hero,49.945,70.1,AP,0.267,0.131,,6516,Evil Bone,49.945,70.1,AP,0.265,0.175,,,,,,,,,,,,,,,,,,,-1,Blue Gems,33.297,,-2,Red Gems,33.297,,-3,Gold Gems,16.648,,-6,XP,499.5
Main: Cont.,35.17,40,Lotto 2,6,,2.570,1.508,,6501,Phoenix Feather,56.67,62.1,AP,0.846,0.462,,6203,Secret Gem of Lancer,13.33,263.8,AP,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,900",225,"20,581",,,35.7,10.1,6.2,218.7,,,,,,,,,,6541,Arrowhead of Malice,32.170,109.3,AP,0.417,0.252,,6508,Ghost Lantern,32.170,109.3,AP,0.419,0.268,,6534,Mystic Gunpowder,48.255,72.9,AP,0.376,0.232,,6503,Proof of Hero,48.255,72.9,AP,0.257,0.126,,6516,Evil Bone,48.255,72.9,AP,0.255,0.168,,,,,,,,,,,,,,,,,,,-1,Blue Gems,32.170,,-2,Red Gems,32.170,,-3,Gold Gems,16.085,,-6,XP,482.6
Main: Planet,34.41,40,Lotto 2,6,,3.203,1.866,,6546,Fruit of Eternity,20.91,164.6,AP,0.560,0.283,,6524,Great Knight Medal,38.18,90.1,AP,0.600,0.344,,6201,Secret Gem of Saber,13.64,252.3,AP,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",244,"24,381",,,40.2,12.0,5.4,184.6,,,,,,,,,,6541,Arrowhead of Malice,37.287,92.3,AP,0.494,0.299,,6508,Ghost Lantern,37.287,92.3,AP,0.496,0.317,,6534,Mystic Gunpowder,55.930,61.5,AP,0.445,0.274,,6503,Proof of Hero,55.930,61.5,AP,0.304,0.149,,6516,Evil Bone,55.930,61.5,AP,0.302,0.199,,,,,,,,,,,,,,,,,,,-1,Blue Gems,37.287,,-2,Red Gems,37.287,,-3,Gold Gems,18.643,,-6,XP,559.3
Main: Galaxy,33.14,40,Lotto 2,6,,4.132,2.489,,6548,Flaming Oni Lantern Plant,20.94,158.3,AP,0.995,0.608,,6537,Giant's Ring,39.81,83.2,AP,0.536,0.302,,6207,Secret Gem of Berserker,16.22,204.3,AP,0.367,,,7107,Berserker Monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",284,"31,050",,,47.7,14.9,4.4,144.9,,,,,,,,,,6541,Arrowhead of Malice,45.733,72.5,AP,0.629,0.381,,6508,Ghost Lantern,45.733,72.5,AP,0.632,0.404,,6534,Mystic Gunpowder,68.600,48.3,AP,0.567,0.350,,6503,Proof of Hero,68.600,48.3,AP,0.387,0.190,,6516,Evil Bone,68.600,48.3,AP,0.385,0.254,,,,,,,,,,,,,,,,,,,-1,Blue Gems,45.733,,-2,Red Gems,45.733,,-3,Gold Gems,22.867,,-6,XP,686.0
Main: Space,33.11,40,Lotto 2,6,,4.514,2.548,,6525,Scarab of Wisdom,26.02,127.2,AP,1.195,0.544,,6514,Homunculus Baby,51.34,64.5,AP,0.704,0.417,,6205,Secret Gem of Caster,21.33,155.2,AP,0.319,,,7105,Caster Monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",284,"31,219",,,47.9,15.0,4.4,144.1,,,,,,,,,,6541,Arrowhead of Malice,45.940,72.1,AP,0.633,0.383,,6508,Ghost Lantern,45.940,72.1,AP,0.635,0.407,,6534,Mystic Gunpowder,68.910,48.0,AP,0.570,0.351,,6503,Proof of Hero,68.910,48.0,AP,0.389,0.191,,6516,Evil Bone,68.910,48.0,AP,0.387,0.255,,,,,,,,,,,,,,,,,,,-1,Blue Gems,45.940,,-2,Red Gems,45.940,,-3,Gold Gems,22.970,,-6,XP,689.1
