Location,AP,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,,Eff,,,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Prelims: Isle,33.27,3.711,2.306,,27,Aurora Steel,27.98,118.9,AP,0.453,0.281,,,3,Dragon Fang,45.27,73.5,AP,0.378,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7400,222,"30,329",,,34.7,10.0,4.5,148.4,,,29,Arrowhead of Malice,44.847,74.2,AP,0.697,0.429,,,14,Ghost Lantern,44.847,74.2,AP,0.701,0.455,,,9,Mystic Gunpowder,67.270,49.5,AP,0.615,0.402,,,1,Proof of Hero,67.270,49.5,AP,0.417,0.203,,,2,Evil Bone,67.270,49.5,AP,0.451,0.278,,,,,,,,,,,,-1,Blue Gems,44.847,,-2,Red Gems,44.847,,-3,Gold Gems,22.423
Prelims: Cont.,32.71,4.007,2.378,,24,Refined Magatama,32.61,100.3,AP,0.516,0.276,,,1,Proof of Hero,50,65.4,AP,0.315,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900,242,"33,444",,,35.6,11.0,4.1,134.6,,,29,Arrowhead of Malice,48.620,67.3,AP,0.768,0.474,,,14,Ghost Lantern,48.620,67.3,AP,0.773,0.502,,,9,Mystic Gunpowder,72.930,44.9,AP,0.678,0.443,,,1,Proof of Hero,72.930,44.9,AP,0.459,0.224,,,2,Evil Bone,72.930,44.9,AP,0.497,0.306,,,,,,,,,,,,-1,Blue Gems,48.620,,-2,Red Gems,48.620,,-3,Gold Gems,24.310
Prelims: Planet,32.3,4.656,2.813,,46,Reactor Core of Dawn,22.41,144.1,AP,0.720,0.363,,,25,Eternal Ice,37.99,85.0,AP,0.542,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400,260,"35,742",,,35.5,11.8,3.9,125.9,,,29,Arrowhead of Malice,51.310,63.0,AP,0.821,0.506,,,14,Ghost Lantern,51.310,63.0,AP,0.826,0.536,,,9,Mystic Gunpowder,76.965,42.0,AP,0.724,0.474,,,1,Proof of Hero,76.965,42.0,AP,0.491,0.239,,,2,Evil Bone,76.965,42.0,AP,0.531,0.327,,,,,,,,,,,,-1,Blue Gems,51.310,,-2,Red Gems,51.310,,-3,Gold Gems,25.655
Prelims: Galaxy,30.25,6.257,3.779,,43,Primordial Lanugo,26.27,115.2,AP,1.000,0.588,,,13,Seed of Yggdrasil,49.96,60.5,AP,0.666,0.374,,,63,Magic Gem of Caster,,,,,,,,84,Caster Monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9400,311,"48,347",,,45.0,15.0,3.1,93.1,,,29,Arrowhead of Malice,65.000,46.5,AP,1.111,0.685,,,14,Ghost Lantern,65.000,46.5,AP,1.117,0.725,,,9,Mystic Gunpowder,97.500,31.0,AP,0.980,0.641,,,1,Proof of Hero,97.500,31.0,AP,0.664,0.324,,,2,Evil Bone,97.500,31.0,AP,0.719,0.443,,,,,,,,,,,,-1,Blue Gems,65.000,,-2,Red Gems,65.000,,-3,Gold Gems,32.500
Prelims: Space,30.24,6.824,4.109,,37,Spirit Root,26.21,115.4,AP,1.381,0.673,,,21,Meteor Horseshoes,51.71,58.5,AP,0.845,0.614,,,66,Secret Gem of Saber,26.43,114.4,AP,1.260,,,,80,Saber Monument,,,,,,,,83,Rider Monument,,,,,,,,,,,,,,,,,,,,,,,,,9400,311,"48,428",,,45.1,15.0,3.1,92.9,,,29,Arrowhead of Malice,65.087,46.5,AP,1.113,0.686,,,14,Ghost Lantern,65.087,46.5,AP,1.119,0.726,,,9,Mystic Gunpowder,97.630,31.0,AP,0.981,0.642,,,1,Proof of Hero,97.630,31.0,AP,0.665,0.324,,,2,Evil Bone,97.630,31.0,AP,0.720,0.444,,,,,,,,,,,,-1,Blue Gems,65.087,,-2,Red Gems,65.087,,-3,Gold Gems,32.543
Main: Isle,32.92,3.924,2.297,,15,Octuplet Crystal,27.27,120.7,AP,0.432,0.211,,,4,Void's Dust,45.45,72.4,AP,0.431,0.208,,,71,Secret Gem of Assassin,9.09,362.2,AP,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7400,225,"32,244",,,37.4,10.4,4.2,139.6,,,29,Arrowhead of Malice,47.177,69.8,AP,0.741,0.457,,,14,Ghost Lantern,47.177,69.8,AP,0.745,0.484,,,9,Mystic Gunpowder,70.765,46.5,AP,0.653,0.427,,,1,Proof of Hero,70.765,46.5,AP,0.443,0.216,,,2,Evil Bone,70.765,46.5,AP,0.479,0.295,,,,,,,,,,,,-1,Blue Gems,47.177,,-2,Red Gems,47.177,,-3,Gold Gems,23.588
Main: Cont.,33.15,3.959,2.377,,17,Phoenix Feather,56.67,58.5,AP,1.015,0.571,,,68,Secret Gem of Lancer,13.33,248.7,AP,0.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900,238,"31,002",,,35.7,10.1,4.4,145.2,,,29,Arrowhead of Malice,45.677,72.6,AP,0.712,0.439,,,14,Ghost Lantern,45.677,72.6,AP,0.716,0.465,,,9,Mystic Gunpowder,68.515,48.4,AP,0.628,0.411,,,1,Proof of Hero,68.515,48.4,AP,0.426,0.208,,,2,Evil Bone,68.515,48.4,AP,0.461,0.284,,,,,,,,,,,,-1,Blue Gems,45.677,,-2,Red Gems,45.677,,-3,Gold Gems,22.838
Main: Planet,32.02,4.941,2.910,,50,Fruit of Eternity,20.91,153.1,AP,0.677,0.342,,,22,Great Knight Medal,38.18,83.9,AP,0.713,0.390,,,66,Secret Gem of Saber,13.64,234.8,AP,0.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400,262,"37,397",,,40.2,12.0,3.8,120.3,,,29,Arrowhead of Malice,53.220,60.2,AP,0.859,0.530,,,14,Ghost Lantern,53.220,60.2,AP,0.864,0.561,,,9,Mystic Gunpowder,79.830,40.1,AP,0.758,0.496,,,1,Proof of Hero,79.830,40.1,AP,0.514,0.251,,,2,Evil Bone,79.830,40.1,AP,0.556,0.343,,,,,,,,,,,,-1,Blue Gems,53.220,,-2,Red Gems,53.220,,-3,Gold Gems,26.610
Main: Galaxy,30.16,6.478,3.957,,51,Flaming Oni Lantern Plant,20.94,144.0,AP,1.180,0.723,,,26,Giant's Ring,39.81,75.8,AP,0.649,0.382,,,72,Secret Gem of Berserker,16.22,185.9,AP,0.894,,,,86,Berserker Monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9400,312,"48,949",,,47.7,14.9,3.0,91.9,,,29,Arrowhead of Malice,65.613,46.0,AP,1.125,0.693,,,14,Ghost Lantern,65.613,46.0,AP,1.131,0.734,,,9,Mystic Gunpowder,98.420,30.6,AP,0.992,0.649,,,1,Proof of Hero,98.420,30.6,AP,0.672,0.328,,,2,Evil Bone,98.420,30.6,AP,0.728,0.448,,,,,,,,,,,,-1,Blue Gems,65.613,,-2,Red Gems,65.613,,-3,Gold Gems,32.807
Main: Space,30.11,7.094,4.393,,42,Scarab of Wisdom,26.02,115.7,AP,1.517,0.893,,,20,Homunculus Baby,51.34,58.6,AP,0.900,0.630,,,70,Secret Gem of Caster,21.33,141.2,AP,0.372,,,,84,Caster Monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9400,312,"49,254",,,47.9,15.0,3.0,91.4,,,29,Arrowhead of Malice,65.913,45.7,AP,1.132,0.697,,,14,Ghost Lantern,65.913,45.7,AP,1.138,0.739,,,9,Mystic Gunpowder,98.870,30.5,AP,0.998,0.653,,,1,Proof of Hero,98.870,30.5,AP,0.676,0.330,,,2,Evil Bone,98.870,30.5,AP,0.732,0.451,,,,,,,,,,,,-1,Blue Gems,65.913,,-2,Red Gems,65.913,,-3,Gold Gems,32.957
