Location,AP,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,,Eff,,,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Prelims: Beg,8.79,2.599,1.355,,1,Proof of Hero,13.3,66.1,AP,0.312,0.152,,,54,Gem of Lancer,3.16,278.2,AP,0.031,,,,75,Lancer Piece,2.8,313.9,AP,0.090,,,,58,Gem of Berserker,1.31,671.0,AP,0.011,,,,76,Rider Piece,3.11,282.6,AP,0.100,,,,,,,,,,,,,,,,,,,,,1900,216,"20,289",,,8.1,2.0,24.9,218.8,,,19,Forbidden Page,8.033,109.4,AP,0.633,0.317,,,22,Great Knight Medal,8.033,109.4,AP,0.547,0.299,,,1,Proof of Hero,12.050,72.9,AP,0.282,0.138,,,4,Void's Dust,12.050,72.9,AP,0.428,0.206,,,5,Fool's Chain,12.050,72.9,AP,0.398,0.244,,,,,,,,,,,,-1,Blue Gems,8.033,,-2,Red Gems,8.033,,-3,Gold Gems,4.017
Prelims: Int,17.65,2.566,1.403,,3,Dragon Fang,21.84,80.8,AP,0.344,0.234,,,52,Gem of Saber,6.91,255.4,AP,0.031,,,,73,Saber Piece,2.2,802.3,AP,0.036,,,,57,Gem of Assassin,12,147.1,AP,0.052,,,,77,Caster Piece,3.3,534.8,AP,0.045,,,,,,,,,,,,,,,,,,,,,2900,164,"19,705",,,15.8,3.9,12.8,225.3,,,19,Forbidden Page,15.667,112.7,AP,0.615,0.308,,,22,Great Knight Medal,15.667,112.7,AP,0.531,0.290,,,1,Proof of Hero,23.500,75.1,AP,0.274,0.134,,,4,Void's Dust,23.500,75.1,AP,0.415,0.200,,,5,Fool's Chain,23.500,75.1,AP,0.386,0.237,,,,,,,,,,,,-1,Blue Gems,15.667,,-2,Red Gems,15.667,,-3,Gold Gems,7.833
Prelims: Adv,26.05,3.158,1.674,,22,Great Knight Medal,27.33,95.3,AP,0.627,0.343,,,52,Gem of Saber,27.2,95.8,AP,0.084,,,,73,Saber Piece,9.4,277.1,AP,0.105,,,,79,Berserker Piece,7.8,334.0,AP,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,169,"22,441",,,25.4,6.7,7.6,197.8,,,19,Forbidden Page,26.333,98.9,AP,0.701,0.350,,,22,Great Knight Medal,26.333,98.9,AP,0.605,0.330,,,1,Proof of Hero,39.500,65.9,AP,0.312,0.152,,,4,Void's Dust,39.500,65.9,AP,0.473,0.228,,,5,Fool's Chain,39.500,65.9,AP,0.440,0.269,,,,,,,,,,,,-1,Blue Gems,26.333,,-2,Red Gems,26.333,,-3,Gold Gems,13.167
Prelims: Exp,34.28,3.481,1.892,,34,Claw of Chaos,15.37,223.0,AP,0.404,0.252,,,6,Deadly Poison Needle,30.14,113.7,AP,0.295,0.177,,,65,Magic Gem of Berserker,19.4,176.7,AP,0.125,,,,81,Archer Monument,4.5,761.8,AP,0.091,,,,55,Gem of Rider,28,122.4,AP,0.069,,,,,,,,,,,,,,,,,,,,,6400,187,"24,674",,,35.1,9.9,5.2,179.9,,,19,Forbidden Page,38.100,90.0,AP,0.770,0.385,,,22,Great Knight Medal,38.100,90.0,AP,0.665,0.363,,,1,Proof of Hero,57.150,60.0,AP,0.343,0.168,,,4,Void's Dust,57.150,60.0,AP,0.520,0.251,,,5,Fool's Chain,57.150,60.0,AP,0.483,0.296,,,,,,,,,,,,-1,Blue Gems,38.100,,-2,Red Gems,38.100,,-3,Gold Gems,19.050
Prelims: Hero,33.32,4.713,2.503,,44,Cursed Beast Gallstone,18.29,182.2,AP,0.877,0.468,,,17,Phoenix Feather,27.51,121.1,AP,0.490,0.276,,,72,Secret Gem of Berserker,16.8,198.3,AP,0.838,,,,85,Assassin Monument,9,370.2,AP,0.188,,,,62,Magic Gem of Rider,24.3,137.1,AP,0.158,,,,55,Gem of Rider,22.6,147.4,AP,0.057,,,,,,,,,,,,7400,222,"29,671",,,36.8,12.1,4.5,149.6,,,19,Forbidden Page,44.533,74.8,AP,0.926,0.463,,,22,Great Knight Medal,44.533,74.8,AP,0.799,0.437,,,1,Proof of Hero,66.800,49.9,AP,0.413,0.201,,,4,Void's Dust,66.800,49.9,AP,0.625,0.302,,,5,Fool's Chain,66.800,49.9,AP,0.581,0.356,,,,,,,,,,,,-1,Blue Gems,44.533,,-2,Red Gems,44.533,,-3,Gold Gems,22.267
Prelims: Monarch,31.75,6.029,3.283,,42,Scarab of Wisdom,20.71,153.3,AP,1.145,0.674,,,16,Serpent Jewel,32.39,98.0,AP,0.551,0.330,,,67,Secret Gem of Archer,20.75,153.0,AP,0.879,,,,81,Archer Monument,13,244.2,AP,0.283,,,,60,Magic Gem of Archer,31.6,100.5,AP,0.195,,,,80,Saber Monument,3.7,858.1,AP,0.087,,,,,,,,,,,,8400,265,"38,433",,,44.9,15.0,3.6,115.5,,,19,Forbidden Page,54.967,57.8,AP,1.200,0.600,,,22,Great Knight Medal,54.967,57.8,AP,1.035,0.566,,,1,Proof of Hero,82.450,38.5,AP,0.535,0.261,,,4,Void's Dust,82.450,38.5,AP,0.810,0.391,,,5,Fool's Chain,82.450,38.5,AP,0.753,0.461,,,,,,,,,,,,-1,Blue Gems,54.967,,-2,Red Gems,54.967,,-3,Gold Gems,27.483
Prelims: Champ,31.75,6.513,3.485,,36,Dragon's Reverse Scale,25.26,125.7,AP,1.376,0.777,,,24,Refined Magatama,49.27,64.4,AP,0.804,0.429,,,72,Secret Gem of Berserker,25.21,125.9,AP,1.320,,,,86,Berserker Monument,12.7,250.0,AP,0.290,,,,80,Saber Monument,12.9,246.1,AP,0.302,,,,65,Magic Gem of Berserker,15.3,207.5,AP,0.106,,,,,,,,,,,,9400,296,"38,433",,,44.9,15.0,3.6,115.5,,,19,Forbidden Page,54.967,57.8,AP,1.200,0.600,,,22,Great Knight Medal,54.967,57.8,AP,1.035,0.566,,,1,Proof of Hero,82.450,38.5,AP,0.535,0.261,,,4,Void's Dust,82.450,38.5,AP,0.810,0.391,,,5,Fool's Chain,82.450,38.5,AP,0.753,0.461,,,,,,,,,,,,-1,Blue Gems,54.967,,-2,Red Gems,54.967,,-3,Gold Gems,27.483
Semis: Beg,8.77,2.762,1.489,,5,Fool's Chain,12.75,68.8,AP,0.422,0.258,,,58,Gem of Berserker,4.17,210.3,AP,0.036,,,,78,Assassin Piece,2.9,302.4,AP,0.097,,,,79,Berserker Piece,2.2,398.6,AP,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,217,"20,757",,,8.6,2.0,24.4,213.9,,,19,Forbidden Page,8.200,107.0,AP,0.648,0.324,,,22,Great Knight Medal,8.200,107.0,AP,0.559,0.306,,,1,Proof of Hero,12.300,71.3,AP,0.289,0.141,,,4,Void's Dust,12.300,71.3,AP,0.438,0.211,,,5,Fool's Chain,12.300,71.3,AP,0.407,0.249,,,,,,,,,,,,-1,Blue Gems,8.200,,-2,Red Gems,8.200,,-3,Gold Gems,4.100
Semis: Int,17.54,2.837,1.578,,20,Homunculus Baby,16.5,106.3,AP,0.497,0.347,,,65,Magic Gem of Berserker,9,194.9,AP,0.113,,,,77,Caster Piece,4,438.5,AP,0.055,,,,58,Gem of Berserker,10.7,163.9,AP,0.046,,,,74,Archer Piece,3.7,474.1,AP,0.059,,,,79,Berserker Piece,2,877.0,AP,0.033,,,,,,,,,,,,2900,165,"20,757",,,17.2,4.0,12.2,213.9,,,19,Forbidden Page,16.400,107.0,AP,0.648,0.324,,,22,Great Knight Medal,16.400,107.0,AP,0.559,0.306,,,1,Proof of Hero,24.600,71.3,AP,0.289,0.141,,,4,Void's Dust,24.600,71.3,AP,0.438,0.211,,,5,Fool's Chain,24.600,71.3,AP,0.407,0.249,,,,,,,,,,,,-1,Blue Gems,16.400,,-2,Red Gems,16.400,,-3,Gold Gems,8.200
Semis: Adv,25.88,3.012,1.597,,17,Phoenix Feather,15.64,165.5,AP,0.359,0.202,,,59,Magic Gem of Saber,12.33,209.9,AP,0.107,,,,73,Saber Piece,7.3,354.5,AP,0.082,,,,52,Gem of Saber,25,103.5,AP,0.077,,,,76,Rider Piece,6.33,408.8,AP,0.069,,,,79,Berserker Piece,6,431.3,AP,0.067,,,,,,,,,,,,4400,170,"23,532",,,27.9,6.8,7.3,188.7,,,19,Forbidden Page,27.433,94.3,AP,0.735,0.367,,,22,Great Knight Medal,27.433,94.3,AP,0.634,0.347,,,1,Proof of Hero,41.150,62.9,AP,0.328,0.160,,,4,Void's Dust,41.150,62.9,AP,0.496,0.239,,,5,Fool's Chain,41.150,62.9,AP,0.461,0.283,,,,,,,,,,,,-1,Blue Gems,27.433,,-2,Red Gems,27.433,,-3,Gold Gems,13.717
